Temp_1,PO4_1,NH4_1,NO3_1,CBOD_1,alga_1,DO_1,Temp_2,PO4_2,NH4_2,NO3_2,CBOD_2,alga_2,DO_2,TAIR,WIND,Q_out,Elevation,DO_output
7.087480504,0.06654336,1.35170672,0.62035584,15.91799456,0.08944,2.253888,8.570906656,0.048672,1.119456,3.46112,15.79136,0.10816,2.871648,10.64,1.3375556,0.658832467,1287.0026,1.4657
9.09889577,0.224445208,1.76603752,0.918065824,19.30921949,0.326456,2.7929876,11.00331581,0.0620568,1.6559296,5.4198976,19.3838944,0.137904,3.689608,8.08,0.3086666,0.94975957,1286.9662,1.2451
17.10254597,0.8560526,3.42336072,2.10890576,32.8741192,1.27452,4.949386,20.68214861,0.115596,3.801824,13.255008,33.754032,0.25688,6.961448,8.44,0,1.683195337,1286.9778,1.027
17.17766618,0.8560526,3.42336072,2.10890576,32.8741192,1.27452,4.949386,20.77299166,0.115596,3.801824,13.255008,33.754032,0.25688,6.961448,5.32,0.2057778,1.697621292,1287.0214,0.8028
17.19362317,0.8560526,3.42336072,2.10890576,32.8741192,1.27452,4.949386,20.79228848,0.115596,3.801824,13.255008,33.754032,0.25688,6.961448,5.04,0,1.686972574,1287.0732,0.5752
17.13990852,0.8560526,3.42336072,2.10890576,32.8741192,1.27452,4.949386,20.72733124,0.115596,3.801824,13.255008,33.754032,0.25688,6.961448,8.28,0.3086666,1.585025011,1287.131,0.4407
16.92991436,0.8560526,3.42336072,2.10890576,32.8741192,1.27452,4.949386,20.47338481,0.115596,3.801824,13.255008,33.754032,0.25688,6.961448,-1.24,0,1.511605042,1287.1954,0.2308
17.47427322,0.763926304,3.5419143,2.38463896,32.46818372,1.604244,5.880809,21.13167924,0.1213992,3.420664,14.7913272,36.3869376,0.269776,7.9183,-0.12,0,1.68886869,1287.2722,0.0363
20.52884816,0.39542112,4.01612862,3.48757176,30.8444418,2.92314,9.606501,24.82558382,0.144612,1.896024,20.936604,46.91856,0.32136,11.745708,1,0,2.093698155,1287.376,0.2403
20.23827475,0.39542112,4.01612862,3.48757176,30.8444418,2.92314,9.606501,24.47419272,0.144612,1.896024,20.936604,46.91856,0.32136,11.745708,1.4400002,0,2.127248091,1287.4842,3.8431
20.01779559,0.39542112,4.01612862,3.48757176,30.8444418,2.92314,9.606501,24.20756676,0.144612,1.896024,20.936604,46.91856,0.32136,11.745708,6.68,1.1317778,1.904310654,1287.6158,6.4512
19.82099918,0.39542112,4.01612862,3.48757176,30.8444418,2.92314,9.606501,23.9695804,0.144612,1.896024,20.936604,46.91856,0.32136,11.745708,-0.92,0,2.098029543,1287.7328,5.9342
19.43332969,0.39542112,4.01612862,3.48757176,30.8444418,2.92314,9.606501,23.50077079,0.144612,1.896024,20.936604,46.91856,0.32136,11.745708,-1.6,0,2.089415297,1287.8482,5.0104
20.64359523,0.576751776,3.533572128,2.829005088,24.87792864,2.376696,9.9380568,24.96434772,0.1618656,2.4865152,18.5778528,37.996608,0.303264,14.0141664,-4.04,0,2.261845415,1287.9748,5.4825
26.50858524,1.3020744,1.60334616,0.1947384,1.011876,0.19092,11.26428,32.05689377,0.23088,4.84848,9.142848,2.3088,0.23088,23.088,-8.72,0,3.012751433,1288.1254,5.8763
25.15975071,1.3020744,1.60334616,0.1947384,1.011876,0.19092,11.26428,30.42574504,0.23088,4.84848,9.142848,2.3088,0.23088,23.088,-11.08,0,2.695284323,1288.3126,6.411
24.48998426,1.3020744,1.60334616,0.1947384,1.011876,0.19092,11.26428,29.61579492,0.23088,4.84848,9.142848,2.3088,0.23088,23.088,-1.16,0,2.897850289,1288.525,6.8835
23.90572705,1.3020744,1.60334616,0.1947384,1.011876,0.19092,11.26428,28.90925132,0.23088,4.84848,9.142848,2.3088,0.23088,23.088,-4.12,0,2.961371804,1288.7118,7.1457
23.18967014,1.3020744,1.60334616,0.1947384,1.011876,0.19092,11.26428,28.04332203,0.23088,4.84848,9.142848,2.3088,0.23088,23.088,-3.8,0.6173332,2.977196368,1288.8776,7.4447
21.012693,1.20793794,1.45115196,0.32947632,1.583832072,0.178278,10.10973,25.41069851,0.1877928,3.9034944,9.3528864,2.4648,0.215592,21.312096,-2.16,0,2.928995637,1289.0494,7.677
14.82401232,0.8313921,0.84237516,0.868428,3.87165636,0.12771,5.49153,17.92671258,0.015444,0.123552,10.19304,3.0888,0.15444,14.20848,-1.24,0.2057778,2.014534853,1289.1966,8.0288
14.3761027,0.8313921,0.84237516,0.868428,3.87165636,0.12771,5.49153,17.38505443,0.015444,0.123552,10.19304,3.0888,0.15444,14.20848,-6.12,0,2.02854674,1289.3062,8.2511
14.15330239,0.8313921,0.84237516,0.868428,3.87165636,0.12771,5.49153,17.11562149,0.015444,0.123552,10.19304,3.0888,0.15444,14.20848,-2.72,0,2.001130183,1289.42,8.5595
13.91367756,0.8313921,0.84237516,0.868428,3.87165636,0.12771,5.49153,16.82584263,0.015444,0.123552,10.19304,3.0888,0.15444,14.20848,-5.84,0.7202222,1.921004711,1289.5358,8.7672
13.63999503,0.8313921,0.84237516,0.868428,3.87165636,0.12771,5.49153,16.49487771,0.015444,0.123552,10.19304,3.0888,0.15444,14.20848,-7.2,0.7202222,1.892879348,1289.6596,9.0732
20.07321549,1.092238872,2.968760592,1.2877296,8.643499488,0.276576,7.968588,24.27458617,0.0229008,0.1726608,16.8334608,5.63472,0.334464,20.752368,0.04,0.8231112,3.161927123,1289.7788,9.3873
46.40682946,2.13562596,11.47430232,2.964936,27.730872,0.87204,17.87682,56.11988678,0.052728,0.369096,43.395144,15.8184,1.05456,46.92792,-1.6,0,6.494411379,1290.077,9.4812
46.79884632,2.13562596,11.47430232,2.964936,27.730872,0.87204,17.87682,56.59395369,0.052728,0.369096,43.395144,15.8184,1.05456,46.92792,1.52,0.5144444,6.525937839,1290.5324,9.4384
47.56015468,2.13562596,11.47430232,2.964936,27.730872,0.87204,17.87682,57.51460566,0.052728,0.369096,43.395144,15.8184,1.05456,46.92792,1.72,0.8231112,6.559234781,1290.9132,9.339
48.42223598,2.13562596,11.47430232,2.964936,27.730872,0.87204,17.87682,58.55712258,0.052728,0.369096,43.395144,15.8184,1.05456,46.92792,0.96,1.028889,6.922958355,1291.3212,9.2248
49.45880377,2.13562596,11.47430232,2.964936,27.730872,0.87204,17.87682,59.81064642,0.052728,0.369096,43.395144,15.8184,1.05456,46.92792,2.76,0.2057778,6.414294352,1291.7134,9.1163
66.53290905,3.864367,10.22788884,8.13228728,81.5809072,0.829556,26.349024,80.45840164,0.0686816,0.5919056,43.4481424,65.05824,1.003184,52.7174544,5.6800002,0.5144444,9.347325699,1292.1164,8.9112
93.31493042,6.45747856,8.35826862,15.8833142,162.35596,0.76583,39.05733,112.8459624,0.092612,0.92612,43.52764,138.918,0.92612,61.401756,7.92,1.5433334,13.0261975,1292.6206,8.7904
96.36532321,6.45747856,8.35826862,15.8833142,162.35596,0.76583,39.05733,116.5348095,0.092612,0.92612,43.52764,138.918,0.92612,61.401756,5.04,0,11.91207045,1293.236,8.6585
100.1994358,6.45747856,8.35826862,15.8833142,162.35596,0.76583,39.05733,121.1714107,0.092612,0.92612,43.52764,138.918,0.92612,61.401756,6.76,0,10.72949115,1293.881,8.3336
104.7611941,6.45747856,8.35826862,15.8833142,162.35596,0.76583,39.05733,126.6879556,0.092612,0.92612,43.52764,138.918,0.92612,61.401756,7.4,0.926,11.96962437,1294.608,8.0305
108.6146362,6.45747856,8.35826862,15.8833142,162.35596,0.76583,39.05733,131.3479322,0.092612,0.92612,43.52764,138.918,0.92612,61.401756,4.28,0,11.92610623,1295.2198,7.651
95.58132787,5.200054328,7.0864602,13.44156952,138.9564278,0.685936,33.9312828,115.5867221,0.1183936,0.7852,36.815792,120.1901376,0.829504,52.3068624,8.0000002,0.4115556,9.502706909,1295.8902,7.291
28.21793013,0.1703574,1.99922652,3.6745908,45.35829888,0.36636,13.427094,34.12400853,0.22152,0.22152,9.9684,45.278688,0.44304,15.927288,9.96,0,2.84531814,1296.1854,6.8398
29.50630101,0.1703574,1.99922652,3.6745908,45.35829888,0.36636,13.427094,35.68203843,0.22152,0.22152,9.9684,45.278688,0.44304,15.927288,11.12,0.6173334,2.889440289,1296.2574,6.5051
30.74836033,0.1703574,1.99922652,3.6745908,45.35829888,0.36636,13.427094,37.18406365,0.22152,0.22152,9.9684,45.278688,0.44304,15.927288,10.64,0.8231112,2.988184842,1296.3132,5.9627
31.80494623,0.1703574,1.99922652,3.6745908,45.35829888,0.36636,13.427094,38.46179544,0.22152,0.22152,9.9684,45.278688,0.44304,15.927288,10.44,0,2.967732882,1296.3566,5.7289
32.92181667,0.1703574,1.99922652,3.6745908,45.35829888,0.36636,13.427094,39.81242947,0.22152,0.22152,9.9684,45.278688,0.44304,15.927288,11.16,0.2057778,2.797488701,1296.412,5.474
34.02287502,0.1703574,1.99922652,3.6745908,45.35829888,0.36636,13.427094,41.14394188,0.22152,0.22152,9.9684,45.278688,0.44304,15.927288,9.8800002,0,2.754261075,1296.4788,5.0039
12.49713287,0.22026492,0.66211056,0.5032935,11.19982644,0.13158,3.276342,15.11281184,0.206856,2.354976,3.031236,9.292608,0.15912,4.837248,8.8800004,0.926,1.07713242,1296.4648,4.5443
12.7675824,0.22026492,0.66211056,0.5032935,11.19982644,0.13158,3.276342,15.43986709,0.206856,2.354976,3.031236,9.292608,0.15912,4.837248,8.4000002,0,1.016391178,1296.3176,4.5322
13.06942166,0.22026492,0.66211056,0.5032935,11.19982644,0.13158,3.276342,15.80488201,0.206856,2.354976,3.031236,9.292608,0.15912,4.837248,10.2,0,1.059803596,1296.1114,4.2744
13.43782724,0.22026492,0.66211056,0.5032935,11.19982644,0.13158,3.276342,16.25039573,0.206856,2.354976,3.031236,9.292608,0.15912,4.837248,12.4,0,1.041414308,1295.8572,3.838
13.82065399,0.22026492,0.66211056,0.5032935,11.19982644,0.13158,3.276342,16.71334901,0.206856,2.354976,3.031236,9.292608,0.15912,4.837248,14.36,0,1.02851006,1295.5604,3.7177
14.25649168,0.22026492,0.66211056,0.5032935,11.19982644,0.13158,3.276342,17.24040855,0.206856,2.354976,3.031236,9.292608,0.15912,4.837248,19.84,2.0577778,0.941555071,1295.2304,3.3353
5.761736539,0.06062484,0.513676624,0.458544604,4.99766468,0.051772,1.3082148,6.967681396,0.0798512,0.7141888,2.2993672,3.6563072,0.062608,1.8186272,17.72,0,0.352216128,1294.8604,3.2138
3.654835018,0.02071482,0.47656814,0.44735738,3.44712424,0.03182,0.816183,4.419800486,0.0481,0.303992,2.1164,2.247232,0.03848,1.063972,17.04,0.3086666,0.199258398,1294.4252,3.1353
3.73807041,0.02071482,0.47656814,0.44735738,3.44712424,0.03182,0.816183,4.52045724,0.0481,0.303992,2.1164,2.247232,0.03848,1.063972,19.12,0,0.251829972,1293.9672,2.9273
3.811398645,0.02071482,0.47656814,0.44735738,3.44712424,0.03182,0.816183,4.609133246,0.0481,0.303992,2.1164,2.247232,0.03848,1.063972,14.12,0,0.26126067,1293.4726,2.793
3.879257341,0.02071482,0.47656814,0.44735738,3.44712424,0.03182,0.816183,4.691194924,0.0481,0.303992,2.1164,2.247232,0.03848,1.063972,21.84,1.8519998,0.251120927,1292.9642,2.0175
3.949860512,0.02071482,0.47656814,0.44735738,3.44712424,0.03182,0.816183,4.776575502,0.0481,0.303992,2.1164,2.247232,0.03848,1.063972,19.92,0.5144444,0.284371821,1292.4446,2.2459
2.584310088,0.014044488,0.377470856,0.379207712,1.977770896,0.020468,0.5133942,3.125212199,0.035152,0.2619968,1.1414,2.5387648,0.024752,0.6380608,22.12,0.7202222,0.16525117,1291.916,1.801
1.66021581,0.0095976,0.311406,0.3337746,0.998202,0.0129,0.311535,2.00770284,0.02652,0.234,0.4914,2.73312,0.0156,0.35412,20.24,0.6173334,0.098340247,1291.4214,1.6508
1.681856463,0.0095976,0.311406,0.3337746,0.998202,0.0129,0.311535,2.033872932,0.02652,0.234,0.4914,2.73312,0.0156,0.35412,19.76,0,0.104640204,1290.9458,1.4711
1.695532785,0.0095976,0.311406,0.3337746,0.998202,0.0129,0.311535,2.05041174,0.02652,0.234,0.4914,2.73312,0.0156,0.35412,19.2,0,0.104824415,1290.4774,1.1612
1.707268818,0.0095976,0.311406,0.3337746,0.998202,0.0129,0.311535,2.064604152,0.02652,0.234,0.4914,2.73312,0.0156,0.35412,19.36,0.4115556,0.097619914,1290.0126,1.0279
1.717439565,0.0095976,0.311406,0.3337746,0.998202,0.0129,0.311535,2.07690366,0.02652,0.234,0.4914,2.73312,0.0156,0.35412,20.36,1.0288888,0.107109302,1289.5298,0.6642
1.543909935,0.009512288,0.240364496,0.224323432,1.008849488,0.011524,0.2811426,1.867053874,0.0195728,0.218192,0.509912,1.9071104,0.013936,0.3341936,21.08,0.2057778,0.087325107,1289.052,0.549
1.271990465,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.538221027,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,18.6,0.7202222,0.072958632,1288.6004,0.4353
1.270631441,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.536577557,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,14.08,0,0.081494505,1288.173,0.4727
1.259036603,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.522555892,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,11.52,0,0.073332872,1287.7494,0.2384
1.240982382,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.500722881,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,13.1600002,0.4115556,0.075944761,1287.3306,0.2412
1.226331113,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.483005066,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,15.92,0.7202222,0.069636576,1286.9334,0.0839
2.916988695,0.018896608,0.338391596,0.154293632,3.544282568,0.022876,0.5742048,3.527521213,0.015652,0.3471832,1.022528,3.2372288,0.027664,0.7349368,10.52,0,0.182526681,1286.7924,0.2122
9.642686773,0.05694576,1.15674902,0.53088144,13.62212996,0.07654,1.928808,11.66092354,0.041652,0.957996,2.96192,13.51376,0.09256,2.457468,10.5200004,1.3375556,0.561207078,1286.7768,0.0029
9.501438326,0.05694576,1.15674902,0.53088144,13.62212996,0.07654,1.928808,11.49011146,0.041652,0.957996,2.96192,13.51376,0.09256,2.457468,12.56,0.7202222,0.596301964,1286.7728,0
9.348018488,0.05694576,1.15674902,0.53088144,13.62212996,0.07654,1.928808,11.3045805,0.041652,0.957996,2.96192,13.51376,0.09256,2.457468,9.72,0,0.582901736,1286.7726,0.0269
9.200957594,0.05694576,1.15674902,0.53088144,13.62212996,0.07654,1.928808,11.12673942,0.041652,0.957996,2.96192,13.51376,0.09256,2.457468,10.8000002,0,0.569114567,1286.7818,0
9.06999,0.05694576,1.15674902,0.53088144,13.62212996,0.07654,1.928808,10.96836,0.041652,0.957996,2.96192,13.51376,0.09256,2.457468,11.52,0,0.646393254,1286.7828,0
9.772962609,0.136360568,1.288524928,0.648402848,14.38475629,0.196424,2.068042,11.81846641,0.0455832,1.1696672,3.7755328,14.3913952,0.101296,2.7043952,8.8,0,0.650752917,1286.7834,0
12.93339729,0.4540198,1.81562856,1.11848848,17.4352616,0.67596,2.624978,15.64038742,0.061308,2.016352,7.029984,17.901936,0.13624,3.692104,7.0800002,0,0.952231642,1286.801,0
12.69679439,0.4540198,1.81562856,1.11848848,17.4352616,0.67596,2.624978,15.35426299,0.061308,2.016352,7.029984,17.901936,0.13624,3.692104,4.92,0,0.836317944,1286.8374,0
12.42915592,0.4540198,1.81562856,1.11848848,17.4352616,0.67596,2.624978,15.03060716,0.061308,2.016352,7.029984,17.901936,0.13624,3.692104,8.68,0.7202222,0.8842047,1286.874,0
12.09282639,0.4540198,1.81562856,1.11848848,17.4352616,0.67596,2.624978,14.62388307,0.061308,2.016352,7.029984,17.901936,0.13624,3.692104,3.4,0,0.827261697,1286.9168,0
11.76952598,0.4540198,1.81562856,1.11848848,17.4352616,0.67596,2.624978,14.23291514,0.061308,2.016352,7.029984,17.901936,0.13624,3.692104,1.64,0,0.865269536,1286.9632,0
17.64212637,0.48862448,2.726226488,2.000881504,23.73058888,1.467848,5.1467044,21.33466445,0.0949104,2.2144096,12.2640752,29.2018688,0.210912,6.6788592,3.08,0,1.458012852,1286.9954,0.3606
41.59201987,0.6270432,6.3686182,5.5304536,48.911898,4.6354,15.23361,50.29732635,0.22932,3.00664,33.20044,74.4016,0.5096,18.62588,-1.08,0,3.032930845,1286.8828,3.9739
40.45877835,0.6270432,6.3686182,5.5304536,48.911898,4.6354,15.23361,48.92689474,0.22932,3.00664,33.20044,74.4016,0.5096,18.62588,5.08,0.8231112,3.533601388,1286.6378,5.9089
39.43072669,0.6270432,6.3686182,5.5304536,48.911898,4.6354,15.23361,47.68366949,0.22932,3.00664,33.20044,74.4016,0.5096,18.62588,2.72,1.5433332,3.271501144,1286.4246,6.4713
38.38759735,0.6270432,6.3686182,5.5304536,48.911898,4.6354,15.23361,46.42221074,0.22932,3.00664,33.20044,74.4016,0.5096,18.62588,4.4,1.6462222,3.118940553,1286.311,6.8916
37.20507309,0.6270432,6.3686182,5.5304536,48.911898,4.6354,15.23361,44.99218142,0.22932,3.00664,33.20044,74.4016,0.5096,18.62588,-3.16,0,3.223943689,1286.226,7.0042
35.7795306,0.79782716,5.4596197,4.46866148,39.3596974,3.75175,14.749258,43.26826956,0.235976,3.508232,28.640144,60.04648,0.4602,20.152704,-7.12,0,2.847952345,1286.2336,6.985
35.22671576,1.480963,1.8236257,0.221493,1.150895,0.21715,12.81185,42.5997493,0.2626,5.5146,10.39896,2.626,0.2626,26.26,-4,0,3.417882554,1286.244,6.8547
33.91747064,1.480963,1.8236257,0.221493,1.150895,0.21715,12.81185,41.01647612,0.2626,5.5146,10.39896,2.626,0.2626,26.26,-5.88,0.4115556,3.094433671,1286.2726,6.8263
32.41278618,1.480963,1.8236257,0.221493,1.150895,0.21715,12.81185,39.1968577,0.2626,5.5146,10.39896,2.626,0.2626,26.26,-12.8,0.8231112,3.461151484,1286.351,6.5898
30.49369265,1.480963,1.8236257,0.221493,1.150895,0.21715,12.81185,36.87609344,0.2626,5.5146,10.39896,2.626,0.2626,26.26,-13.16,0,3.525051892,1286.4282,7.1021
28.83533547,1.480963,1.8236257,0.221493,1.150895,0.21715,12.81185,34.87063824,0.2626,5.5146,10.39896,2.626,0.2626,26.26,-8.48,1.4404446,3.405949311,1286.4892,7.6156
28.62711279,1.50221102,1.780534712,0.508776,2.398984792,0.222482,12.346246,34.61883407,0.2159768,4.4588544,12.211056,3.28016,0.269048,26.433056,-1.92,0.3086666,3.487035651,1286.5626,7.999
30.47369,1.5872031,1.60817076,1.657908,7.39134396,0.24381,10.48383,36.85190418,0.029484,0.235872,19.45944,5.8968,0.29484,27.12528,-5,1.028889,3.621666671,1286.7738,8.6372
28.93402985,1.5872031,1.60817076,1.657908,7.39134396,0.24381,10.48383,34.98998958,0.029484,0.235872,19.45944,5.8968,0.29484,27.12528,-9.56,0,4.283187765,1286.9866,8.5456
27.95937499,1.5872031,1.60817076,1.657908,7.39134396,0.24381,10.48383,33.8113372,0.029484,0.235872,19.45944,5.8968,0.29484,27.12528,-3.6,0.8231112,3.638500422,1287.219,8.4024
27.51350501,1.5872031,1.60817076,1.657908,7.39134396,0.24381,10.48383,33.2721456,0.029484,0.235872,19.45944,5.8968,0.29484,27.12528,-3,1.1317778,3.861926572,1287.4522,9.1982
26.79760083,1.5872031,1.60817076,1.657908,7.39134396,0.24381,10.48383,32.40640101,0.029484,0.235872,19.45944,5.8968,0.29484,27.12528,-9.32,0,3.978460083,1287.7148,8.8806
40.5879717,2.16908426,6.118417368,2.5748744,17.59067117,0.562268,15.915074,49.08312857,0.0457912,0.3441256,33.841444,11.37864,0.679952,41.461784,-7.44,0,5.388746909,1287.9668,8.8731
98.36701943,4.4966089,24.1594038,6.24274,58.38798,1.8361,37.64005,118.9554654,0.11102,0.77714,91.36946,33.306,2.2204,98.8078,1.8,2.2635556,13.85680617,1288.735,9.5698
97.95062867,4.4966089,24.1594038,6.24274,58.38798,1.8361,37.64005,118.451923,0.11102,0.77714,91.36946,33.306,2.2204,98.8078,-5.64,0.4115556,14.1420244,1289.5498,9.1124
96.60129714,4.4966089,24.1594038,6.24274,58.38798,1.8361,37.64005,116.8201733,0.11102,0.77714,91.36946,33.306,2.2204,98.8078,-4.6,0.5144444,14.69146268,1290.5006,8.8833
96.84377251,4.4966089,24.1594038,6.24274,58.38798,1.8361,37.64005,117.1133993,0.11102,0.77714,91.36946,33.306,2.2204,98.8078,-4.68,1.0288888,15.01581629,1291.3432,8.7877
96.66210877,4.4966089,24.1594038,6.24274,58.38798,1.8361,37.64005,116.8937129,0.11102,0.77714,91.36946,33.306,2.2204,98.8078,-1.68,0.4115556,13.02981158,1292.13,8.7082
174.308681,11.6376392,26.06675239,25.73435792,259.796884,2.161868,76.654638,210.7918933,0.1948232,1.748396,115.08094,212.3004,2.614352,144.2887056,1.12,0.4115556,24.2048858,1293.0798,8.6185
291.6577607,22.34918464,28.92777528,54.9717848,561.91024,2.65052,135.17652,352.7024083,0.320528,3.20528,150.64816,480.792,3.20528,212.510064,-0.48,0,44.86312346,1294.9798,8.3091
295.8028029,22.34918464,28.92777528,54.9717848,561.91024,2.65052,135.17652,357.7150175,0.320528,3.20528,150.64816,480.792,3.20528,212.510064,1.08,0,37.80883388,1296.9752,7.7159
305.8391559,22.34918464,28.92777528,54.9717848,561.91024,2.65052,135.17652,369.8520025,0.320528,3.20528,150.64816,480.792,3.20528,212.510064,1.92,0.3086666,45.09600859,1299.1332,7.0341
320.3318812,22.34918464,28.92777528,54.9717848,561.91024,2.65052,135.17652,387.3780889,0.320528,3.20528,150.64816,480.792,3.20528,212.510064,4.68,0.2057778,40.76581173,1300.6996,6.2751
338.3373407,22.34918464,28.92777528,54.9717848,561.91024,2.65052,135.17652,409.1521329,0.320528,3.20528,150.64816,480.792,3.20528,212.510064,8.96,1.028889,42.66522985,1300.9928,7.2416
353.7118226,18.36162711,28.80200234,54.38014264,577.9368973,3.157576,146.15313,427.7445296,0.8835424,3.191344,148.738928,512.816928,3.818464,215.0979792,4.52,0,42.66142229,1300.9936,5.8542
362.3091841,2.411397,28.2989106,52.013574,642.0435264,5.1858,190.05957,438.1413389,3.1356,3.1356,141.102,640.91664,6.2712,225.44964,6.88,0.2057778,49.75960312,1300.9926,5.5806
377.6140875,2.411397,28.2989106,52.013574,642.0435264,5.1858,190.05957,456.6495941,3.1356,3.1356,141.102,640.91664,6.2712,225.44964,6.16,0,52.19196262,1300.9722,5.6765
392.8811345,2.411397,28.2989106,52.013574,642.0435264,5.1858,190.05957,475.1120696,3.1356,3.1356,141.102,640.91664,6.2712,225.44964,8.76,0.823111,46.05711853,1300.9726,6.2119
409.5910786,2.411397,28.2989106,52.013574,642.0435264,5.1858,190.05957,495.3194438,3.1356,3.1356,141.102,640.91664,6.2712,225.44964,9.4000002,0.6173334,44.29759134,1300.995,6.1501
426.9990831,2.411397,28.2989106,52.013574,642.0435264,5.1858,190.05957,516.3709843,3.1356,3.1356,141.102,640.91664,6.2712,225.44964,8.5200004,0,45.70925784,1300.994,6.1905
444.8261522,2.411397,28.2989106,52.013574,642.0435264,5.1858,190.05957,537.9293004,3.1356,3.1356,141.102,640.91664,6.2712,225.44964,10.2000004,0,50.46315521,1300.9958,6.1932
102.0913926,1.9291176,5.7988768,4.40793,98.0899832,1.1524,28.69476,123.4593585,1.81168,20.62528,26.54808,81.38624,1.3936,42.36544,7.44,0.6173334,10.43451465,1300.946,5.7664
105.9308898,1.9291176,5.7988768,4.40793,98.0899832,1.1524,28.69476,128.1024713,1.81168,20.62528,26.54808,81.38624,1.3936,42.36544,12.8,0,9.930388381,1300.8374,5.4607
110.352153,1.9291176,5.7988768,4.40793,98.0899832,1.1524,28.69476,133.4491153,1.81168,20.62528,26.54808,81.38624,1.3936,42.36544,12.36,0,10.42045753,1300.7326,5.1626
114.1203627,1.9291176,5.7988768,4.40793,98.0899832,1.1524,28.69476,138.00602,1.81168,20.62528,26.54808,81.38624,1.3936,42.36544,11.56,0,10.41604924,1300.5708,5.0356
117.9660713,1.9291176,5.7988768,4.40793,98.0899832,1.1524,28.69476,142.6566444,1.81168,20.62528,26.54808,81.38624,1.3936,42.36544,15,1.1317778,11.54231548,1300.2998,4.8194
121.7762976,1.9291176,5.7988768,4.40793,98.0899832,1.1524,28.69476,147.2643598,1.81168,20.62528,26.54808,81.38624,1.3936,42.36544,16.2,1.2346668,10.86048373,1300.0018,4.6046
57.02249618,0.579759024,5.621483568,5.069818336,51.89053277,0.528384,13.3801896,68.95743724,0.812656,6.9710784,25.123696,37.3161984,0.638976,18.4341664,12.6,0,5.228452207,1299.6494,4.2726
41.38709147,0.24241938,5.57713526,5.23529042,40.34067016,0.37238,9.551547,50.04950597,0.5629,3.557528,24.7676,26.298688,0.45032,12.451348,14.52,0,3.221144987,1299.2574,3.9161
42.42937192,0.24241938,5.57713526,5.23529042,40.34067016,0.37238,9.551547,51.30993814,0.5629,3.557528,24.7676,26.298688,0.45032,12.451348,14.24,0,3.069255418,1298.866,3.5494
43.37672526,0.24241938,5.57713526,5.23529042,40.34067016,0.37238,9.551547,52.45557474,0.5629,3.557528,24.7676,26.298688,0.45032,12.451348,17.48,0.4115556,2.922668971,1298.5014,3.1648
44.25584741,0.24241938,5.57713526,5.23529042,40.34067016,0.37238,9.551547,53.5186992,0.5629,3.557528,24.7676,26.298688,0.45032,12.451348,17.52,0.2057778,3.341326464,1298.1172,2.8476
45.1092679,0.24241938,5.57713526,5.23529042,40.34067016,0.37238,9.551547,54.55074257,0.5629,3.557528,24.7676,26.298688,0.45032,12.451348,17.12,0.4115556,3.558275486,1297.6916,2.477
29.2049871,0.16299924,4.373327384,4.390485416,23.00389782,0.237704,5.9639796,35.31765881,0.4076176,3.0329312,13.287872,29.3233408,0.287456,7.4168848,16.52,0,2.063951139,1297.2766,2.0723
18.52873729,0.11005248,3.5707888,3.82728208,11.4460496,0.14792,3.572268,22.40684509,0.304096,2.6832,5.63472,31.339776,0.17888,4.060576,20.48,0.4115556,1.316908319,1296.8642,1.7255
18.88534874,0.11005248,3.5707888,3.82728208,11.4460496,0.14792,3.572268,22.83809615,0.304096,2.6832,5.63472,31.339776,0.17888,4.060576,21.92,0.6173334,1.255352987,1296.4658,1.1551
19.20485298,0.11005248,3.5707888,3.82728208,11.4460496,0.14792,3.572268,23.22447338,0.304096,2.6832,5.63472,31.339776,0.17888,4.060576,24,0.823111,1.329190545,1296.0806,0.9485
19.37695495,0.11005248,3.5707888,3.82728208,11.4460496,0.14792,3.572268,23.43259668,0.304096,2.6832,5.63472,31.339776,0.17888,4.060576,17.92,1.7491112,1.299511105,1295.691,0.6151
19.43854588,0.11005248,3.5707888,3.82728208,11.4460496,0.14792,3.572268,23.50707873,0.304096,2.6832,5.63472,31.339776,0.17888,4.060576,21.84,2.057778,1.364035469,1295.2982,0.2946
16.77634673,0.104251264,2.687413312,2.541330272,11.04144506,0.12728,3.102708,20.28767512,0.2197312,2.401984,5.570656,21.5248384,0.15392,3.6756928,17.8,1.0288888,1.181578511,1294.9254,0.13
12.71461565,0.09554944,1.36235008,0.61240256,10.43453824,0.09632,2.398368,15.37581427,0.093184,1.98016,5.47456,6.802432,0.11648,3.098368,17.52,0.5144444,0.818608351,1294.5636,0.0616
12.71974372,0.09554944,1.36235008,0.61240256,10.43453824,0.09632,2.398368,15.38201567,0.093184,1.98016,5.47456,6.802432,0.11648,3.098368,16.12,1.4404444,0.89013271,1294.222,0.0258
